ITComponentId,agent,anomalyEnd,anomalyStart,infrastructure,metricType,relevanceScore,timestamp
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311280000,1634310370000,60ed840f588aa700127280d6,mysql#status#aborted#clients-no_subject,0.7322818856863988,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311280000,1634310370000,60ed840f588aa700127280d6,mysql#status#opened_tables-no_subject,0.7218695997837252,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634311220000,1634310430000,60ed840f588aa700127280d6,mysql#galera_status#local#recv#queue_avg-no_subject,0.7104440589452353,1634312360000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312360000,1634311220000,60ed840f588aa700127280d6,mysql#status#open#files-no_subject,0.789599327022247,1634312540000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312360000,1634311220000,60ed840f588aa700127280d6,mysql#status#innodb#rows#updated-no_subject,0.8022504853776083,1634312540000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312360000,1634311220000,60ed840f588aa700127280d6,mysql#status#innodb#buffer_pool#read#ahead_evicted-no_subject,0.7572796280492762,1634312540000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312360000,1634311220000,60ed840f588aa700127280d6,mysql#status#innodb#rows#reads-no_subject,0.8668678072267175,1634312540000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312360000,1634311220000,60ed840f588aa700127280d6,mysql#status#innodb#rows#inserted-no_subject,0.7787092353914762,1634312540000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634312360000,1634311220000,60ed840f588aa700127280d6,mysql#status#innodb#buffer_pool#pool#reads-no_subject,1,1634312540000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634312300000,1634311700000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-nvme0n1p3,0.835817736383989,1634312480000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634312300000,1634311700000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-nvme1n1,0.8503249795426715,1634312480000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634312300000,1634311700000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-nvme0n1,0.835817736383989,1634312480000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634312300000,1634311700000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-nvme1n1p3,0.8503248245743591,1634312480000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634312300000,1634311700000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-md3,0.8919284766008889,1634312480000
packetaid45c4d52e0eced48,linux60effafba06f32001133675d,1634312590000,1634310730000,60ed840f588aa700127280d6,system#process#memory#size-no_subject,0.8322190456543127,1634312890000
packetaid45c4d52e0eced48,linux60effafba06f32001133675d,1634312710000,1634311750000,60ed840f588aa700127280d6,system#process#memory#rss#pct-no_subject,0.7214802688124649,1634312890000
packetaid45c4d52e0eced48,linux60effafba06f32001133675d,1634312890000,1634311750000,60ed840f588aa700127280d6,system#process#memory#rss#bytes-no_subject,0.7225109792843055,1634313070000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634313620000,1634313260000,60ed840f588aa700127280d6,mysql#status#innodb#buffer_pool#pages#data-no_subject,0.738012664426055,1634313800000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634313620000,1634313260000,60ed840f588aa700127280d6,mysql#status#innodb#buffer_pool#bytes#data-no_subject,0.738012664426055,1634313800000
redisd8c18514db6a755b,linux60effb4aa06f320011336762,1634371570000,1634371510000,60ed840f588aa700127280d6,redis#info#stats#commands_processed-no_subject,0.7271428571428572,1634371750000
redisd8c18514db6a755b,linux60effb4aa06f320011336762,1634376200000,1634375720000,60ed840f588aa700127280d6,redis#info#replication#slave#offset-no_subject,0.741746495284116,1634376380000
redisd8c18514db6a755b,linux60effb4aa06f320011336762,1634376200000,1634375720000,60ed840f588aa700127280d6,redis#info#replication#master#offset-no_subject,0.741746495284116,1634376380000
redisd8c18514db6a755b,linux60effb4aa06f320011336762,1634376200000,1634375720000,60ed840f588aa700127280d6,redis#info#replication#master_offset-no_subject,0.741746495284116,1634376380000
redisd8c18514db6a755b,linux60effb4aa06f320011336762,1634376200000,1634375720000,60ed840f588aa700127280d6,redis#info#replication#backlog#first_byte_offset-no_subject,0.741746495284116,1634376380000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634404250000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#requests-no_subject,0.7767810814610184,1634404430000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634404250000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#current-no_subject,0.7847425678106305,1634404430000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634404310000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.7905791013992864,1634404490000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634404310000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.7905791013992864,1634404490000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634404250000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.8092244277162725,1634404430000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634404250000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.8092244277162725,1634404430000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634404250000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#current-no_subject,0.7760880660712463,1634404430000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634404250000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#requests-no_subject,0.7655125594256432,1634404430000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634404190000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#requests-no_subject,0.7872743825177536,1634404370000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634404190000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#current-no_subject,0.802958585404801,1634404370000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634404190000,1634403710000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7246182266231479,1634404370000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634404190000,1634403710000,60ed840f588aa700127280d6,nginx#stubstatus#active-no_subject,0.7401488909418675,1634404370000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634404250000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.8191336225989235,1634404430000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634404250000,1634403650000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.8191336225989235,1634404430000
linux60effb11a06f32001133675e,linux60effb11a06f32001133675e,1634404070000,1634403650000,60ed840f588aa700127280d6,system#network#in#bytes-no_subject,0.7679293977423273,1634404250000
linux60effb11a06f32001133675e,linux60effb11a06f32001133675e,1634404070000,1634403650000,60ed840f588aa700127280d6,system#network#out#packets-no_subject,0.7990023907004993,1634404250000
linux60effb11a06f32001133675e,linux60effb11a06f32001133675e,1634404070000,1634403650000,60ed840f588aa700127280d6,system#network#in#packets-no_subject,0.8239394325506896,1634404250000
linux60effb11a06f32001133675e,linux60effb11a06f32001133675e,1634404070000,1634403650000,60ed840f588aa700127280d6,system#network#out#bytes-no_subject,0.7698140531418995,1634404250000
linux60effb11a06f32001133675e,linux60effb11a06f32001133675e,1634404130000,1634403710000,60ed840f588aa700127280d6,system#cpu#total#pct-no_subject,0.7444314764976153,1634404310000
linux60effa84a06f32001133675a,linux60effa84a06f32001133675a,1634404120000,1634403700000,60ed840f588aa700127280d6,system#network#in#packets-no_subject,0.8142857142857144,1634404300000
linux60effa84a06f32001133675a,linux60effa84a06f32001133675a,1634404120000,1634403700000,60ed840f588aa700127280d6,system#network#out#packets-no_subject,0.8079365079365081,1634404300000
nginxe384f96a12cfc88a,linux60effa84a06f32001133675a,1634404130000,1634403710000,60ed840f588aa700127280d6,nginx#stubstatus#active-no_subject,0.7289590888609437,1634404310000
nginxe384f96a12cfc88a,linux60effa84a06f32001133675a,1634404130000,1634403710000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7289590888609437,1634404310000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634404580000,1634404280000,60ed840f588aa700127280d6,mysql#galera_status#apply#oooe-no_subject,0.7072475128222538,1634404760000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634404580000,1634404280000,60ed840f588aa700127280d6,mysql#galera_status#apply#oool-no_subject,0.8043057165583831,1634404760000
redisd8c18514db6a755b,linux60effb4aa06f320011336762,1634473710000,1634473410000,60ed840f588aa700127280d6,redis#info#persistence#rdb#bgsave#last_time#sec-no_subject,0.7289137333071795,1634473890000
